,cpg,gene,correlation,p_value,regulation_type,strength
3712,CpG_ptg000020l_10589614,FUN_018293,0.36632562312655503,0.02008023920665543,activation,0.36632562312655503
3713,CpG_ntLink_6_13134800,FUN_018293,0.3139363758157666,0.04852537095154559,activation,0.3139363758157666
3714,CpG_ptg000011l_8396440,FUN_018293,0.3379517334653539,0.032939875798194906,activation,0.3379517334653539
3715,CpG_ptg000020l_10589616,FUN_018293,0.339473396858358,0.03211060499924713,activation,0.339473396858358
3716,CpG_ptg000023l_17397315,FUN_018293,0.33089309210338613,0.03701998981989514,activation,0.33089309210338613
3717,CpG_ptg000011l_8396378,FUN_018293,0.4283832633145909,0.005819822018781608,activation,0.4283832633145909
3718,CpG_ptg000011l_8396367,FUN_018293,0.62180626112217,1.8460597952516484e-05,activation,0.62180626112217
3719,CpG_ptg000008l_25384624,FUN_026042,0.37007197350896137,0.01875051081372205,activation,0.37007197350896137
3720,CpG_ptg000024l_8612165,FUN_026042,0.46822794569972,0.0023116036991860257,activation,0.46822794569972
3721,CpG_ptg000031l_13053283,FUN_026042,-0.317420736113525,0.04595200625714697,repression,0.317420736113525
3722,CpG_ptg000001l_3069457,FUN_026042,0.6750236276752736,1.775390603237196e-06,activation,0.6750236276752736
3723,CpG_ptg000016l_5715674,FUN_026042,0.42450652570313274,0.006330871018061969,activation,0.42450652570313274
3724,CpG_ntLink_8_16166797,FUN_026042,-0.3381816203447088,0.032813476312286524,repression,0.3381816203447088
3725,CpG_ptg000024l_8612204,FUN_026042,0.3689942001974486,0.019125253500784783,activation,0.3689942001974486
3726,CpG_ptg000004l_4759974,FUN_026042,0.4166630247699222,0.007484374669537988,activation,0.4166630247699222
3727,CpG_ptg000011l_8393022,FUN_026042,0.3584031380219899,0.023153620895680096,activation,0.3584031380219899
3728,CpG_ptg000011l_8392977,FUN_026042,0.3467601912308992,0.028373932556036274,activation,0.3467601912308992
3729,CpG_ptg000015l_6211723,FUN_026042,0.34226047444345936,0.03063625041345211,activation,0.34226047444345936
3730,CpG_ptg000025l_14126680,FUN_026042,0.6370917833039944,9.858514592325523e-06,activation,0.6370917833039944
3731,CpG_ptg000008l_25384586,FUN_026042,0.3311354005081991,0.03687338916057072,activation,0.3311354005081991
3732,CpG_ptg000021l_1750826,FUN_036076,0.3383640111719749,0.032713475518291554,activation,0.3383640111719749
3733,CpG_ptg000027l_11257026,FUN_036076,-0.33850825949511143,0.03263456488424291,repression,0.33850825949511143
3734,CpG_ptg000023l_36913036,FUN_036076,-0.33315437836437267,0.035670230108426654,repression,0.33315437836437267
3735,CpG_ptg000011l_8396383,FUN_036076,-0.3425315451967161,0.030495881963699307,repression,0.3425315451967161
3736,CpG_ptg000018l_8065391,FUN_036076,0.434733218198381,0.00505971557996054,activation,0.434733218198381
3737,CpG_ptg000020l_10589616,FUN_036076,0.3152913724596909,0.047511178897488286,activation,0.3152913724596909
3738,CpG_ptg000007l_5089341,FUN_036076,0.34779698098990947,0.027872741367220035,activation,0.34779698098990947
3739,CpG_ptg000012l_8971785,FUN_036076,0.4375384395543464,0.004752356070818816,activation,0.4375384395543464
3740,CpG_ptg000030l_2148141,FUN_036076,0.4486868294841092,0.0036854174332552787,activation,0.4486868294841092
3741,CpG_ptg000011l_8396378,FUN_036076,-0.36687525040802,0.01988034881982001,repression,0.36687525040802
3742,CpG_ptg000030l_2148033,FUN_036076,0.4298317454473533,0.005638251421226477,activation,0.4298317454473533
3743,CpG_ptg000031l_8422817,FUN_036076,0.3486532040035642,0.027464379994091275,activation,0.3486532040035642
3744,CpG_ptg000004l_4759974,FUN_036076,0.4369585071870908,0.004814532807477186,activation,0.4369585071870908
3745,CpG_ptg000030l_2148108,FUN_036076,0.3419466884410947,0.03079940257975828,activation,0.3419466884410947
3746,CpG_ptg000060c_58340,FUN_036076,-0.37687450443689147,0.016524740152346347,repression,0.37687450443689147
3747,CpG_ptg000023l_3503253,FUN_036076,0.3996989020375436,0.010610899282476856,activation,0.3996989020375436
3748,CpG_ptg000011l_8396367,FUN_036076,-0.31882662399042916,0.0449454417764778,repression,0.31882662399042916
3749,CpG_ptg000007l_9141311,FUN_036076,0.45206659115679165,0.003406317658341879,activation,0.45206659115679165
3750,CpG_ptg000030l_2148036,FUN_036076,0.3168900767432287,0.04633664363975976,activation,0.3168900767432287
3751,CpG_ptg000018l_8065358,FUN_036076,0.3571608783555467,0.023669344839809633,activation,0.3571608783555467
3752,CpG_ptg000007l_9141334,FUN_036076,0.37125410123743974,0.018346591153439493,activation,0.37125410123743974
3753,CpG_ptg000007l_5089313,FUN_036076,0.38109923211409213,0.01525786444887954,activation,0.38109923211409213
3754,CpG_ptg000030l_2148069,FUN_036076,0.6258606881169831,1.568180592922666e-05,activation,0.6258606881169831
3755,CpG_ptg000011l_5627259,FUN_036076,-0.3251713563410863,0.040622489402911806,repression,0.3251713563410863
3756,CpG_ptg000031l_8422811,FUN_036076,0.31201133951904014,0.04999615621783701,activation,0.31201133951904014
3757,CpG_ptg000027l_11257081,FUN_036076,-0.4579150938994511,0.002966782090051099,repression,0.4579150938994511
3758,CpG_ptg000027l_11256965,FUN_025748,0.41075034738690797,0.008469431168425813,activation,0.41075034738690797
3759,CpG_ptg000021l_6264712,FUN_025748,0.32495726558840027,0.04076262914099093,activation,0.32495726558840027
3760,CpG_ptg000009l_7035550,FUN_025748,0.4007384374671706,0.010391508988859093,activation,0.4007384374671706
3761,CpG_ptg000027l_11257181,FUN_025748,0.4111473981093804,0.008399964169118502,activation,0.4111473981093804
3762,CpG_ptg000022l_5440529,FUN_025748,0.5317694401482305,0.0004136262675205251,activation,0.5317694401482305
3763,CpG_ptg000030l_2148141,FUN_025748,0.34582578590286234,0.028831991882767877,activation,0.34582578590286234
3764,CpG_ptg000015l_2160436,FUN_025748,0.32463293003752597,0.04097568189812914,activation,0.32463293003752597
3765,CpG_ptg000030l_2148033,FUN_025748,0.4395740330071747,0.0045395981857572305,activation,0.4395740330071747
3766,CpG_ptg000027l_11257209,FUN_025748,0.5011511661666579,0.0009878559090403943,activation,0.5011511661666579
3767,CpG_ptg000030l_2148108,FUN_025748,0.44452921891845787,0.004055953912171023,activation,0.44452921891845787
3768,CpG_ptg000060c_58340,FUN_025748,-0.38549305387895316,0.014028326465155193,repression,0.38549305387895316
3769,CpG_ptg000009l_7035570,FUN_025748,0.4221438843767264,0.00666096166715366,activation,0.4221438843767264
3770,CpG_ptg000011l_967757,FUN_025748,0.5053183841556703,0.0008816411872259542,activation,0.5053183841556703
3771,CpG_ptg000011l_8391132,FUN_025748,-0.32222760136469225,0.042584130696197445,repression,0.32222760136469225
3772,CpG_ptg000009l_7035562,FUN_025748,0.4304399931278096,0.00556348051965885,activation,0.4304399931278096
3773,CpG_ptg000031l_8422870,FUN_025748,0.3939459287232253,0.011897842434058494,activation,0.3939459287232253
3774,CpG_ptg000011l_8393613,FUN_025748,-0.375403020312402,0.016986315154779125,repression,0.375403020312402
3775,CpG_ptg000030l_2148096,FUN_025748,0.3676737918250114,0.019592904789554354,activation,0.3676737918250114
3776,CpG_ptg000011l_967726,FUN_025748,0.3375638418852693,0.03315405829388641,activation,0.3375638418852693
3777,CpG_ptg000011l_8393630,FUN_025748,-0.3726999888916964,0.01786250894256994,repression,0.3726999888916964
3778,CpG_ptg000009l_7035575,FUN_025748,0.4507506095817852,0.0035127153179300083,activation,0.4507506095817852
3779,CpG_ptg000031l_8422874,FUN_025748,0.3635308622145584,0.02112287250714501,activation,0.3635308622145584
3780,CpG_ptg000001l_3069524,FUN_029482,0.6935865668791092,6.986104849280669e-07,activation,0.6935865668791092
3781,CpG_ptg000023l_36913036,FUN_029482,0.38034064197107736,0.01547909890863025,activation,0.38034064197107736
3782,CpG_ptg000060c_58292,FUN_029482,0.4049953593847041,0.009533036334808823,activation,0.4049953593847041
3783,CpG_ptg000012l_8046997,FUN_029482,0.37930637935422024,0.015785089990218635,activation,0.37930637935422024
3784,CpG_ptg000011l_8396383,FUN_029482,0.31993953343580656,0.04416135681169978,activation,0.31993953343580656
3785,CpG_ptg000001l_3069507,FUN_029482,0.7455920982972751,3.391458293413249e-08,activation,0.7455920982972751
3786,CpG_ptg000016l_3294415,FUN_029482,0.4133981239455957,0.008015354211328606,activation,0.4133981239455957
3787,CpG_ptg000025l_13842110,FUN_029482,0.4207438276580265,0.006863489370905788,activation,0.4207438276580265
3788,CpG_ptg000025l_13842062,FUN_029482,0.3380753282698823,0.032871869620618194,activation,0.3380753282698823
3789,CpG_ptg000011l_8396378,FUN_029482,0.3294765421716051,0.03788658654844733,activation,0.3294765421716051
3790,CpG_ptg000031l_8422563,FUN_029482,0.6114059226680406,2.776665526445643e-05,activation,0.6114059226680406
3791,CpG_ptg000011l_8392776,FUN_029482,0.4655957919682506,0.002465415556969495,activation,0.4655957919682506
3792,CpG_ptg000025l_13842125,FUN_029482,0.3759302790893708,0.016819692076922035,activation,0.3759302790893708
3793,CpG_ptg000030l_2148036,FUN_029482,0.35945315203692857,0.022725041709229243,activation,0.35945315203692857
3794,CpG_ptg000025l_13842137,FUN_029482,0.37059848053668276,0.018569696823477977,activation,0.37059848053668276
3795,CpG_ptg000011l_8391132,FUN_029482,-0.33449468225277434,0.034889403450440545,repression,0.33449468225277434
3796,CpG_ptg000001l_3069526,FUN_029482,0.720835531174777,1.5567014928425904e-07,activation,0.720835531174777
3797,CpG_ptg000007l_6510205,FUN_029482,0.31999259397490537,0.04412425227731535,activation,0.31999259397490537
3798,CpG_ptg000025l_14126701,FUN_014933,0.3909400285442789,0.012621521480955885,activation,0.3909400285442789
3799,CpG_ntLink_6_13134542,FUN_014933,0.45468777495131063,0.0032027512684218583,activation,0.45468777495131063
3800,CpG_ptg000009l_18122328,FUN_014933,0.3431300426551093,0.030187839083429376,activation,0.3431300426551093
3801,CpG_ptg000024l_8612211,FUN_014933,0.3201576221611805,0.044009011637030825,activation,0.3201576221611805
3802,CpG_ntLink_6_13134800,FUN_014933,0.3867149168879275,0.013701712731336874,activation,0.3867149168879275
3803,CpG_ptg000023l_17397315,FUN_014933,0.3371300283912989,0.033394951122016854,activation,0.3371300283912989
3804,CpG_ntLink_6_13134052,FUN_014933,0.3296561176742072,0.03777582041086711,activation,0.3296561176742072
3805,CpG_ptg000011l_8396017,FUN_014933,0.31626586636907306,0.046792414748712485,activation,0.31626586636907306
3806,CpG_ntLink_6_13134554,FUN_014933,0.34469306125310345,0.029395445468207312,activation,0.34469306125310345
3807,CpG_ntLink_6_13134032,FUN_014933,0.3901608841344779,0.012815090782480677,activation,0.3901608841344779
3808,CpG_ptg000011l_8395967,FUN_014933,0.3183346864810904,0.04529560157087305,activation,0.3183346864810904
3809,CpG_ptg000011l_8391132,FUN_014933,-0.36154757187859216,0.021889912848873653,repression,0.36154757187859216
3810,CpG_ntLink_6_13134839,FUN_014933,0.35172994229261606,0.026037639137947995,activation,0.35172994229261606
3811,CpG_ntLink_6_19919852,FUN_014933,0.3159766700476345,0.04700479689721857,activation,0.3159766700476345
3812,CpG_ntLink_6_19919676,FUN_014933,0.3843013856469962,0.014353196673952386,activation,0.3843013856469962
3813,CpG_ntLink_6_13134790,FUN_014933,0.3475043911356252,0.028013433665876768,activation,0.3475043911356252
3814,CpG_ptg000031l_8422617,FUN_044012,0.32075927891091455,0.04359093282653581,activation,0.32075927891091455
3815,CpG_ptg000012l_8046972,FUN_044012,0.412743169033878,0.008125681539535908,activation,0.412743169033878
3816,CpG_ptg000012l_8046997,FUN_044012,0.34522775604151196,0.029128348717228,activation,0.34522775604151196
3817,CpG_ptg000016l_3294411,FUN_044012,0.403434356939605,0.009840509667136586,activation,0.403434356939605
3818,CpG_ptg000016l_3294415,FUN_044012,0.36628047235390315,0.020096734345709993,activation,0.36628047235390315
3819,CpG_ptg000023l_17397326,FUN_044012,0.44833731041278313,0.003715387862559244,activation,0.44833731041278313
3820,CpG_ptg000012l_8047014,FUN_044012,0.31809263073108196,0.045468704485530316,activation,0.31809263073108196
3821,CpG_ptg000018l_14489745,FUN_044012,0.5672150245354766,0.0001353641272279989,activation,0.5672150245354766
3822,CpG_ptg000031l_8422563,FUN_044012,0.32251910644439236,0.042386514077424574,activation,0.32251910644439236
3823,CpG_ntLink_6_13134419,FUN_044012,0.36981072059272996,0.01884077792256779,activation,0.36981072059272996
3824,CpG_ptg000011l_8392776,FUN_044012,0.3851644432598216,0.014117283532629086,activation,0.3851644432598216
3825,CpG_ptg000011l_8393022,FUN_044012,0.40885762050197605,0.008807394443393892,activation,0.40885762050197605
3826,CpG_ptg000011l_8392977,FUN_044012,0.4183930274785421,0.007215495756445119,activation,0.4183930274785421
3827,CpG_ptg000016l_3294397,FUN_044012,0.463027393651316,0.002624089842721495,activation,0.463027393651316
3828,CpG_ptg000012l_8047034,FUN_044012,0.3647930287632802,0.02064652848156105,activation,0.3647930287632802
3829,CpG_ptg000029c_793082,FUN_044012,-0.3230019412462609,0.04206082973088993,repression,0.3230019412462609
3830,CpG_ptg000029c_793112,FUN_044012,-0.3154422543678499,0.04739931264285175,repression,0.3154422543678499
3831,CpG_ntLink_8_16166893,FUN_020072,-0.3392031204857975,0.03225663195764996,repression,0.3392031204857975
3832,CpG_ntLink_8_34790315,FUN_020072,0.32482993564141727,0.040846163216562335,activation,0.32482993564141727
3833,CpG_ntLink_8_34790312,FUN_020072,0.3254564555807541,0.040436477611014175,activation,0.3254564555807541
3834,CpG_ptg000011l_8394054,FUN_020072,0.6839531218967052,1.1431412278118235e-06,activation,0.6839531218967052
3835,CpG_ptg000030l_3155863,FUN_020072,-0.3126539353041685,0.049501258074698455,repression,0.3126539353041685
3836,CpG_ptg000047l_3573704,FUN_020072,0.4893635186755457,0.001352402748476742,activation,0.4893635186755457
3837,CpG_ptg000015l_6211723,FUN_020072,0.3757857842915473,0.01686521744298259,activation,0.3757857842915473
3838,CpG_ptg000011l_8393679,FUN_020072,0.3502777895168381,0.026703172521875356,activation,0.3502777895168381
3839,CpG_ptg000012l_8046997,FUN_014834,0.3950976853822229,0.011630067573622125,activation,0.3950976853822229
3840,CpG_ptg000001l_3069507,FUN_014834,0.3650176604624307,0.020562701456674156,activation,0.3650176604624307
3841,CpG_ptg000025l_13842110,FUN_014834,0.42943497061786323,0.005687493704349711,activation,0.42943497061786323
3842,CpG_ptg000025l_13842132,FUN_014834,0.5187737932191977,0.0006045454898829637,activation,0.5187737932191977
3843,CpG_ptg000023l_17397326,FUN_014834,0.319667495700137,0.044351986373196095,activation,0.319667495700137
3844,CpG_ptg000012l_8047014,FUN_014834,0.436476607810652,0.00486673511600826,activation,0.436476607810652
3845,CpG_ptg000018l_14489745,FUN_014834,0.3599074189825588,0.022541686656744706,activation,0.3599074189825588
3846,CpG_ptg000025l_13842062,FUN_014834,0.4395478250757562,0.0045422839008196466,activation,0.4395478250757562
3847,CpG_ptg000018l_13662270,FUN_014834,0.4031183602802539,0.009903773291411608,activation,0.4031183602802539
3848,CpG_ntLink_6_13134419,FUN_014834,0.3608656018362964,0.02215898094030194,activation,0.3608656018362964
3849,CpG_ptg000027l_13568450,FUN_014834,0.3175676475792552,0.04584597795167368,activation,0.3175676475792552
3850,CpG_ptg000025l_13842128,FUN_014834,0.3837913981523401,0.014494161644496167,activation,0.3837913981523401
3851,CpG_ptg000025l_13842125,FUN_014834,0.44315922250778467,0.004184959308380582,activation,0.44315922250778467
3852,CpG_ptg000018l_13662264,FUN_014834,0.33455311231023616,0.034855684809319595,activation,0.33455311231023616
3853,CpG_ptg000027l_13568456,FUN_014834,0.3668624631928854,0.019884980306440557,activation,0.3668624631928854
3854,CpG_ptg000012l_8047034,FUN_014834,0.4255989566116587,0.006183084045013805,activation,0.4255989566116587
3855,CpG_ptg000009l_18122328,FUN_030969,0.33230747821093587,0.03617094602080063,activation,0.33230747821093587
3856,CpG_ptg000023l_36913036,FUN_030969,0.41656962675862963,0.007499132751236649,activation,0.41656962675862963
3857,CpG_ptg000022l_5440529,FUN_030969,-0.3185656136314024,0.04513095441855719,repression,0.3185656136314024
3858,CpG_ptg000023l_1199639,FUN_030969,0.3154960986436147,0.04735944313604431,activation,0.3154960986436147
3859,CpG_ptg000021l_6264620,FUN_030969,-0.321031103549435,0.04340310629834352,repression,0.321031103549435
3860,CpG_ptg000031l_8422617,FUN_008340,0.41981546396057157,0.0070006914987730574,activation,0.41981546396057157
3861,CpG_ptg000021l_1750826,FUN_008340,0.34877730820684244,0.027405603635633807,activation,0.34877730820684244
3862,CpG_ptg000018l_13662333,FUN_008340,0.34346284704024743,0.030017659871495947,activation,0.34346284704024743
3863,CpG_ptg000024l_8612204,FUN_008340,0.33944928453216905,0.032123610459799695,activation,0.33944928453216905
3864,CpG_ptg000027l_2551252,FUN_008340,0.3229197128535279,0.042116150840834865,activation,0.3229197128535279
3865,CpG_ptg000001l_3069507,FUN_008340,0.32012098484366613,0.04403457471756537,activation,0.32012098484366613
3866,CpG_ptg000031l_8422911,FUN_008340,0.4632828501477699,0.0026079165765115755,activation,0.4632828501477699
3867,CpG_ptg000018l_14489745,FUN_008340,0.39548326965431974,0.011541576229986264,activation,0.39548326965431974
3868,CpG_ptg000004l_4757198,FUN_008340,-0.3379318174296133,0.032950845102215666,repression,0.3379318174296133
3869,CpG_ptg000027l_11257209,FUN_008340,0.35139580010193483,0.026189547227874782,activation,0.35139580010193483
3870,CpG_ptg000011l_8394047,FUN_008340,0.3451156763331662,0.029184169360223017,activation,0.3451156763331662
3871,CpG_ptg000007l_9141311,FUN_008340,0.37385052972063276,0.01748502248854896,activation,0.37385052972063276
3872,CpG_ptg000023l_1199639,FUN_008340,0.3476507502130606,0.02794298341646418,activation,0.3476507502130606
3873,CpG_ptg000007l_9141334,FUN_008340,0.36753177736113474,0.019643768295179484,activation,0.36753177736113474
3874,CpG_ptg000031l_8422870,FUN_008340,0.5125985103777956,0.0007202274853908132,activation,0.5125985103777956
3875,CpG_ptg000023l_17397340,FUN_008340,-0.35358903384453594,0.025205744215123577,repression,0.35358903384453594
3876,CpG_ptg000031l_8422874,FUN_008340,0.35792021149470765,0.023352984032078833,activation,0.35792021149470765
3877,CpG_ptg000021l_6264712,FUN_033987,0.3231096691352163,0.041988442540511775,activation,0.3231096691352163
3878,CpG_ptg000015l_6211680,FUN_033987,0.3653862342373127,0.020425775879606433,activation,0.3653862342373127
3879,CpG_ptg000012l_8046997,FUN_033987,0.4934943377476885,0.0012129808399451729,activation,0.4934943377476885
3880,CpG_ptg000027l_2551252,FUN_033987,0.3635021267200347,0.02113382340064849,activation,0.3635021267200347
3881,CpG_ptg000027l_11257181,FUN_033987,0.34730338785787995,0.02811042640787965,activation,0.34730338785787995
3882,CpG_ptg000025l_13842110,FUN_033987,0.3442457885803008,0.029620422289258947,activation,0.3442457885803008
3883,CpG_ptg000025l_13842132,FUN_033987,0.4263738395114331,0.006080071435501913,activation,0.4263738395114331
3884,CpG_ptg000022l_5440529,FUN_033987,0.36212162324185954,0.02166554330775683,activation,0.36212162324185954
3885,CpG_ptg000012l_8047014,FUN_033987,0.5003560253482591,0.0010093670194853267,activation,0.5003560253482591
3886,CpG_ptg000018l_14489745,FUN_033987,0.35942577549061666,0.022736131276217493,activation,0.35942577549061666
3887,CpG_ptg000025l_13842062,FUN_033987,0.40562053481085475,0.009412220436544569,activation,0.40562053481085475
3888,CpG_ptg000031l_8422563,FUN_033987,0.3355438599385705,0.03428800071506926,activation,0.3355438599385705
3889,CpG_ptg000030l_2148033,FUN_033987,0.4485942232880573,0.0036933375863910972,activation,0.4485942232880573
3890,CpG_ptg000027l_11257209,FUN_033987,0.3483073069781509,0.027628749507009748,activation,0.3483073069781509
3891,CpG_ptg000025l_13842128,FUN_033987,0.33856668555405717,0.032602647622395266,activation,0.33856668555405717
3892,CpG_ptg000030l_2148108,FUN_033987,0.3700857663952478,0.018745755254926232,activation,0.3700857663952478
3893,CpG_ptg000025l_13842125,FUN_033987,0.46319296984518493,0.0026135970116405484,activation,0.46319296984518493
3894,CpG_ptg000030l_2148036,FUN_033987,0.40067125849037744,0.010405568866010073,activation,0.40067125849037744
3895,CpG_ptg000025l_13842137,FUN_033987,0.3358807590097058,0.03409669873006314,activation,0.3358807590097058
3896,CpG_ptg000023l_35051554,FUN_033987,0.38736831651060094,0.013529714429783382,activation,0.38736831651060094
3897,CpG_ptg000009l_7035562,FUN_033987,0.32315621941568873,0.04195719464527315,activation,0.32315621941568873
3898,CpG_ptg000012l_8047034,FUN_033987,0.5694211165482337,0.00012573838634606218,activation,0.5694211165482337
3899,CpG_ptg000009l_7035575,FUN_033987,0.3403985808506665,0.0316148499134502,activation,0.3403985808506665
3900,CpG_ptg000008l_25384624,FUN_009356,0.336093382288443,0.03397641575869739,activation,0.336093382288443
3901,CpG_ptg000027l_13568498,FUN_009356,-0.3481330003852503,0.027711887636353873,repression,0.3481330003852503
3902,CpG_ntLink_6_13134542,FUN_009356,0.35350638567322673,0.02524225230397736,activation,0.35350638567322673
3903,CpG_ntLink_8_16166883,FUN_009356,0.32305359717011867,0.04202610716724088,activation,0.32305359717011867
3904,CpG_ptg000029c_793095,FUN_009356,-0.3764539432219178,0.01665556982955486,repression,0.3764539432219178
3905,CpG_ptg000015l_6211680,FUN_009356,0.3854219158269277,0.014047543635444618,activation,0.3854219158269277
3906,CpG_ptg000031l_13053277,FUN_009356,-0.3640500879205686,0.020925815094163025,repression,0.3640500879205686
3907,CpG_ptg000031l_13053265,FUN_009356,-0.4802629101710844,0.001710638584968945,repression,0.4802629101710844
3908,CpG_ptg000007l_6510226,FUN_009356,-0.32356051639495925,0.04168659505400743,repression,0.32356051639495925
3909,CpG_ptg000007l_10145025,FUN_009356,-0.3145654394104771,0.04805237893749311,repression,0.3145654394104771
3910,CpG_ntLink_6_13134800,FUN_009356,0.37774755555273937,0.016255911892785514,activation,0.37774755555273937
3911,CpG_ptg000008l_12977341,FUN_009356,-0.5750202619203395,0.00010402298130269291,repression,0.5750202619203395
3912,CpG_ptg000018l_13662272,FUN_009356,-0.38652014770208426,0.013753340125001826,repression,0.38652014770208426
3913,CpG_ptg000012l_8047014,FUN_009356,0.31904736578963905,0.04478903203691196,activation,0.31904736578963905
3914,CpG_ptg000012l_8971785,FUN_009356,-0.38729673538322534,0.01354846742391051,repression,0.38729673538322534
3915,CpG_ptg000030l_2148141,FUN_009356,-0.3417650952829471,0.030894148017956747,repression,0.3417650952829471
3916,CpG_ptg000007l_6510240,FUN_009356,-0.3598998163452862,0.022544745113128997,repression,0.3598998163452862
3917,CpG_ptg000018l_13662270,FUN_009356,-0.3631543750716853,0.0212667257967865,repression,0.3631543750716853
3918,CpG_ptg000031l_8422817,FUN_009356,-0.44243435083875016,0.004254650395008686,repression,0.44243435083875016
3919,CpG_ptg000027l_13568421,FUN_009356,-0.34140798730388333,0.031081167968270124,repression,0.34140798730388333
3920,CpG_ptg000027l_13568474,FUN_009356,-0.32814530961120875,0.03871601360034917,repression,0.32814530961120875
3921,CpG_ptg000027l_13568450,FUN_009356,-0.31948490426280507,0.0444803100887153,repression,0.31948490426280507
3922,CpG_ptg000008l_12977384,FUN_009356,-0.4748644533642673,0.00196061512869199,repression,0.4748644533642673
3923,CpG_ntLink_6_13134796,FUN_009356,0.4092772464594535,0.008731485529168548,activation,0.4092772464594535
3924,CpG_ptg000012l_8971736,FUN_009356,-0.4189878359034886,0.007124992159359652,repression,0.4189878359034886
3925,CpG_ptg000008l_12977382,FUN_009356,-0.5730728737657637,0.00011115676563010657,repression,0.5730728737657637
3926,CpG_ptg000027l_11737161,FUN_009356,0.3180812423399135,0.04547686190049469,activation,0.3180812423399135
3927,CpG_ntLink_8_34790345,FUN_009356,0.4685109126853173,0.002295581343028541,activation,0.4685109126853173
3928,CpG_ptg000018l_13662264,FUN_009356,-0.319075971763936,0.044768795154198196,repression,0.319075971763936
3929,CpG_ptg000016l_3294380,FUN_009356,0.33688733743438,0.033530340925816624,activation,0.33688733743438
3930,CpG_ptg000011l_8391132,FUN_009356,-0.34188480977645913,0.030831660575865703,repression,0.34188480977645913
3931,CpG_ntLink_6_13134839,FUN_009356,0.3395647823626805,0.03206135372063168,activation,0.3395647823626805
3932,CpG_ntLink_6_13134512,FUN_009356,0.43500860639641176,0.005028797706854942,activation,0.43500860639641176
3933,CpG_ptg000031l_8422811,FUN_009356,-0.44854658563731403,0.0036974175807619027,repression,0.44854658563731403
3934,CpG_ptg000008l_12977338,FUN_009356,-0.5193866319511882,0.0005940238019804475,repression,0.5193866319511882
3935,CpG_ptg000029c_793082,FUN_009356,-0.4259580820278257,0.006135156096672971,repression,0.4259580820278257
3936,CpG_ptg000007l_10144971,FUN_009356,-0.32299417814065096,0.04206605002119033,repression,0.32299417814065096
3937,CpG_ptg000007l_6510243,FUN_009356,-0.4037821884797262,0.009771272384548474,repression,0.4037821884797262
3938,CpG_ptg000029c_793112,FUN_009356,-0.4621195123551476,0.002682283027522971,repression,0.4621195123551476
3939,CpG_ptg000007l_6510205,FUN_009356,-0.47141650691565967,0.0021366202419421847,repression,0.47141650691565967
3940,CpG_ntLink_6_13134803,FUN_009356,0.38528341438123337,0.014085022257988414,activation,0.38528341438123337
3941,CpG_ntLink_6_13134790,FUN_009356,0.3738594136529231,0.017482134036903102,activation,0.3738594136529231
3942,CpG_ntLink_6_13135361,FUN_007235,0.3569698754217161,0.023749481576226965,activation,0.3569698754217161
3943,CpG_ptg000011l_8396354,FUN_007235,0.3575569904143316,0.023503870461448514,activation,0.3575569904143316
3944,CpG_ptg000023l_14647558,FUN_007235,0.5390052532651303,0.0003325993632213506,activation,0.5390052532651303
3945,CpG_ptg000023l_14647605,FUN_007235,0.3726081781906782,0.017892924486919076,activation,0.3726081781906782
3946,CpG_ptg000018l_8065391,FUN_007235,-0.32698426874531084,0.03945143560280561,repression,0.32698426874531084
3947,CpG_ntLink_6_13134800,FUN_007235,0.3328684312159134,0.035838653290741325,activation,0.3328684312159134
3948,CpG_ntLink_6_13135348,FUN_007235,0.328148966116593,0.03871371529499847,activation,0.328148966116593
3949,CpG_ptg000012l_8047014,FUN_007235,0.3421089215060886,0.030714960791032676,activation,0.3421089215060886
3950,CpG_ptg000027l_11257122,FUN_007235,0.35013318774012125,0.026770209590524053,activation,0.35013318774012125
3951,CpG_ntLink_6_13134052,FUN_007235,0.3970938839570105,0.01117811369864194,activation,0.3970938839570105
3952,CpG_ntLink_6_13134796,FUN_007235,0.4290975007522283,0.005729668326337504,activation,0.4290975007522283
3953,CpG_ptg000033l_1262376,FUN_007235,0.36860285822595285,0.01926286904653857,activation,0.36860285822595285
3954,CpG_ntLink_6_13134040,FUN_007235,0.532046703727191,0.00041022204374928183,activation,0.532046703727191
3955,CpG_ptg000027l_11257129,FUN_007235,0.34780532418802207,0.027868738115929548,activation,0.34780532418802207
3956,CpG_ptg000018l_8065358,FUN_007235,-0.34528141667323253,0.029101654584761143,repression,0.34528141667323253
3957,CpG_ntLink_6_13134839,FUN_007235,0.34840698525855823,0.02758129931645205,activation,0.34840698525855823
3958,CpG_ntLink_6_13134512,FUN_007235,0.34662051736605926,0.028442017792225178,activation,0.34662051736605926
3959,CpG_ntLink_8_23080768,FUN_007235,0.39635021398883474,0.011344704674763059,activation,0.39635021398883474
3960,CpG_ntLink_6_13134803,FUN_007235,0.4442888354046535,0.0040783358022803634,activation,0.4442888354046535
3961,CpG_ntLink_6_19705338,FUN_007235,0.3456967676016249,0.028895715918532423,activation,0.3456967676016249
3962,CpG_ntLink_6_13134790,FUN_007235,0.3976072922745548,0.01106432447634597,activation,0.3976072922745548
3963,CpG_ptg000011l_8393957,FUN_042120,0.3434366287231428,0.030031037805161663,activation,0.3434366287231428
3964,CpG_ptg000004l_4759974,FUN_042120,0.37587537442059915,0.016836978450191276,activation,0.37587537442059915
