CpG,ACR-229-TP1.ACR-229-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-244-TP4.ACR-244-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-145-TP4.ACR-145-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-145-TP3.ACR-145-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-145-TP1.ACR-145-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-229-TP3.ACR-229-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-225-TP4.ACR-225-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-150-TP2.ACR-150-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-265-TP4.ACR-265-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-150-TP1.ACR-150-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-229-TP4.ACR-229-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-225-TP3.ACR-225-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-173-TP4.ACR-173-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-139-TP1.ACR-139-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-237-TP3.ACR-237-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-265-TP1.ACR-265-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-225-TP1.ACR-225-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-173-TP2.ACR-173-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-150-TP3.ACR-150-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-150-TP4.ACR-150-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-244-TP3.ACR-244-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-265-TP2.ACR-265-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-265-TP3.ACR-265-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-186-TP4.ACR-186-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-145-TP2.ACR-145-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-237-TP2.ACR-237-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-186-TP2.ACR-186-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-225-TP2.ACR-225-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-244-TP1.ACR-244-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-237-TP4.ACR-237-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-229-TP2.ACR-229-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-186-TP3.ACR-186-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-139-TP4.ACR-139-TP4_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-173-TP3.ACR-173-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-139-TP2.ACR-139-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-186-TP1.ACR-186-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-244-TP2.ACR-244-TP2_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-139-TP3.ACR-139-TP3_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-173-TP1.ACR-173-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz,ACR-237-TP1.ACR-237-TP1_R1_001.fastp-trim_bismark_bt2_pe.deduplicated.bismark.cov.gz
CpG_ptg000011l_8391275,0.0,2.63157894736842,0.0,0.0,1.13636363636364,0.0,0.0,0.0,1.72413793103448,1.51515151515152,0.0,0.0,0.0,0.0,1.38888888888889,0.0,0.0,1.28205128205128,1.92307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85714285714286,0.0,0.952380952380952,0.0,0.0,0.0,0.0,0.970873786407767,2.40963855421687,2.94117647058824,0.0,0.0
CpG_ptg000011l_8391288,0.0,0.0,0.0,0.0,1.17647058823529,0.0,0.0,0.0,0.0,0.714285714285714,0.0,0.0,0.0,0.0,1.58730158730159,0.0,0.0,1.53846153846154,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94117647058824,0.0,1.05263157894737,0.0,0.0,0.0,0.0,0.492610837438424,2.85714285714286,2.22222222222222,0.0,0.0
CpG_ptg000011l_8391292,0.0,0.0,0.0,0.0,1.17647058823529,0.0,0.0,0.0,0.0,0.735294117647059,0.0,0.0,0.0,0.0,1.58730158730159,0.0,0.0,1.61290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2258064516129,0.0,1.0989010989011,0.0,0.0,0.0,0.0,0.495049504950495,2.89855072463768,2.35294117647059,0.0,0.0
CpG_ptg000011l_8391344,0.0,0.0,0.0,0.0,2.04081632653061,0.0,5.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689655172413793,0.0,0.0,0.0,0.0
CpG_ptg000011l_8392623,0.0,0.952380952380952,0.714285714285714,0.0,0.396825396825397,0.0,0.0,0.0,0.0,0.0,1.21951219512195,0.0,0.529100529100529,0.0,1.16279069767442,0.0,0.0,0.0,0.0,0.740740740740741,0.0,0.0,1.04166666666667,0.793650793650794,0.0,0.0,0.0,0.0,1.75438596491228,0.740740740740741,0.0,0.0,0.0,0.0,0.909090909090909,0.3584229390681,0.628930817610063,0.581395348837209,0.671140939597315,0.0
CpG_ptg000011l_8392652,0.0,0.826446280991736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432900432900433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884955752212389,0.0,0.0,0.523560209424084,0.0,0.0,1.47058823529412,0.0,0.313479623824451,0.0,0.0,0.0,0.0,0.0,0.520833333333333,0.0,0.0,0.0
CpG_ptg000011l_8392724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0,0.304878048780488,0.0,0.0,0.0,0.0,0.4739336492891,0.0,0.0,0.0,0.0,0.75187969924812,0.480769230769231,0.0,0.952380952380952,0.757575757575758,0.0,1.2987012987013,0.0,0.275482093663912,0.0,0.50761421319797,0.386100386100386,0.564971751412429,0.264783759929391,0.0,0.325732899022801,0.0,0.694444444444444
CpG_ptg000011l_8392776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8392977,0.0,0.0,2.89855072463768,1.5625,0.0,0.0,0.0,0.0,2.38095238095238,1.35593220338983,0.0,0.0,2.0746887966805,0.0,1.96078431372549,0.0,0.0,0.0,2.22222222222222,0.0,6.66666666666667,4.54545454545455,0.0,2.04081632653061,1.16279069767442,0.0,0.0,0.0,0.0,0.0,2.24719101123596,1.61290322580645,2.32558139534884,0.0,0.0,3.58680057388809,0.0,0.917431192660551,0.0,0.0
CpG_ptg000011l_8393002,0.0,0.0,1.53846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970873786407767,0.0
CpG_ptg000011l_8393022,0.0,0.0,4.6875,1.66666666666667,0.0,0.0,2.4390243902439,0.0,2.53164556962025,0.760456273764259,0.0,0.0,1.77777777777778,0.0,0.0,0.0,0.0,0.0,2.22222222222222,0.0,6.66666666666667,4.44444444444444,0.0,1.78571428571429,1.19047619047619,0.0,0.0,0.0,0.0,0.0,2.40963855421687,1.78571428571429,2.7027027027027,0.0,0.0,1.15321252059308,0.0,0.925925925925926,0.0,0.0
CpG_ptg000011l_8393332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02040816326531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56410256410256,0.0,0.0,0.0,1.36986301369863,0.0,0.576368876080692,0.0,0.0,0.0,0.0
CpG_ptg000011l_8393612,0.0,0.0,1.28205128205128,0.0,0.0,0.0,1.25,0.0,0.0,0.72463768115942,0.0,1.49253731343284,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21951219512195,0.0,0.0,0.0
CpG_ptg000011l_8393613,0.0,1.98019801980198,0.0,0.0,0.671140939597315,0.0,0.0,0.0,0.480769230769231,0.735294117647059,0.0,0.72992700729927,1.02739726027397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05263157894737,0.719424460431655,0.0,0.0,0.72463768115942,1.02564102564103,0.0,0.540540540540541,0.543478260869565,0.0,0.518134715025907,0.0
CpG_ptg000011l_8393629,0.0,1.11111111111111,1.12359550561798,0.0,0.0,1.69491525423729,1.01010101010101,0.0,0.746268656716418,0.852272727272727,0.0,0.0,0.404858299595142,1.26582278481013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826446280991736,0.0,0.980392156862745,0.0,0.0,0.0,1.14942528735632,1.05263157894737,0.0,0.0,0.0,0.0,0.716332378223496,2.06185567010309,0.0,0.0,0.0
CpG_ptg000011l_8393630,0.0,1.94174757281553,0.0,0.641025641025641,0.337837837837838,1.03092783505155,0.0,0.0,0.0,0.928074245939675,0.0,0.699300699300699,1.01694915254237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0752688172043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934579439252336,0.666666666666667,0.0,0.0,0.704225352112676,0.485436893203883,0.0,0.946745562130178,0.523560209424084,0.0,0.50761421319797,0.0
CpG_ptg000011l_8393678,0.0,0.0,0.0,0.0,0.0,0.0,0.769230769230769,0.0,0.555555555555556,0.702576112412178,1.08695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602409638554217,0.0,0.0,0.0,0.0,0.925925925925926,1.03626943005181,0.0,0.0,0.0,0.0,0.34324942791762,0.0,0.462962962962963,0.0,0.0
CpG_ptg000011l_8393679,0.0,0.847457627118644,0.0,1.19760479041916,0.651465798045603,0.0,0.0,1.96078431372549,0.0,0.432900432900433,0.740740740740741,0.769230769230769,0.628930817610063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12359550561798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970873786407767,0.0,0.0,0.0,2.4,0.485436893203883,0.757575757575758,0.3584229390681,0.0,0.0,0.505050505050505,0.0
CpG_ptg000011l_8393715,0.0,0.952380952380952,0.65359477124183,0.598802395209581,0.335570469798658,0.0,0.0,0.714285714285714,0.0,0.934579439252336,0.819672131147541,0.0,0.626959247648903,0.0,1.16279069767442,0.0,0.0,0.0,0.0,0.0,1.23456790123457,0.0,0.0,0.684931506849315,0.0,0.0,0.0,0.0,0.934579439252336,0.0,0.0,0.0,1.63934426229508,0.480769230769231,0.0,3.19693094629156,0.699300699300699,0.45045045045045,0.561797752808989,0.0
CpG_ptg000011l_8393753,0.0,0.0,0.0,0.0,0.0,0.0,0.862068965517241,0.0,0.0,0.69284064665127,1.0989010989011,0.0,0.32051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38888888888889,0.0,0.0,0.0,0.0,0.0,0.0,1.01010101010101,1.02564102564103,0.75187969924812,0.0,0.0,0.0,0.559284116331096,1.72413793103448,0.48780487804878,0.0,0.0
CpG_ptg000011l_8393755,0.0,0.0,0.0,0.0,0.0,1.5625,0.819672131147541,0.0,0.0,0.688073394495413,1.0989010989011,0.0,0.645161290322581,0.0,0.0,0.0,0.0,0.0,0.0,0.819672131147541,0.0,0.0,1.40845070422535,0.0,0.0,1.14942528735632,0.0,0.0,0.0,1.01010101010101,0.510204081632653,0.757575757575758,0.0,0.0,0.0,0.335946248600224,1.72413793103448,0.956937799043062,0.0,0.0
CpG_ptg000011l_8393957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8394039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8394044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58730158730159,0.0,0.334448160535117,0.0,0.0,0.0,0.0
CpG_ptg000011l_8394047,0.0,0.0,3.44827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CpG_ptg000011l_8394054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54545454545455,0.0,0.0,0.803212851405622,0.0,0.0,0.0,0.0
CpG_ptg000011l_8395954,2.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11111111111111,2.22222222222222,0.0,0.0,0.0,4.76190476190476,0.0,4.34782608695652,0.0,0.0,5.40540540540541,0.0,0.0,2.7027027027027,0.0,0.0,1.47058823529412,2.5,0.0,0.0,1.85185185185185,0.0,0.0,1.61290322580645,2.85714285714286,1.12359550561798,0.0,1.07816711590297,0.0,0.0,0.0,3.03030303030303
CpG_ptg000011l_8395967,2.17391304347826,0.0,0.0,0.0,0.719424460431655,0.0,0.0,0.0,0.0,1.45631067961165,0.0,0.0,0.0,2.04081632653061,0.0,3.84615384615385,0.0,0.0,4.8780487804878,0.0,0.0,2.32558139534884,0.0,0.0,0.0,0.0,0.0,0.0,1.75438596491228,0.0,0.0,1.36986301369863,0.0,0.0,0.0,0.970873786407767,0.0,0.934579439252336,0.0,2.7027027027027
CpG_ptg000011l_8395973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225225225225225,0.0,0.0,0.0,0.0
CpG_ptg000011l_8396017,1.75438596491228,0.0,0.0,1.44927536231884,1.11111111111111,0.0,0.0,0.0,0.0,1.07913669064748,0.0,0.0,0.0,1.72413793103448,0.0,3.33333333333333,0.0,0.0,2.17391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,2.1978021978022,0.0,1.52671755725191,1.63934426229508,0.699300699300699,0.0,0.0,0.0,2.0
CpG_ptg000011l_8396354,3.33333333333333,0.0,0.0,1.69491525423729,1.6,0.0,0.0,1.44927536231884,0.0,0.966183574879227,0.0,3.44827586206897,0.0,2.17391304347826,0.0,0.0,0.0,0.0,0.0,1.42857142857143,0.0,0.0,0.0,0.0,0.892857142857143,1.66666666666667,0.0,2.4390243902439,0.0,0.0,0.0,0.0,0.0,1.96078431372549,0.0,1.8348623853211,1.23456790123457,0.952380952380952,1.16279069767442,2.12765957446809
CpG_ptg000011l_8396367,5.0,0.0,0.0,1.72413793103448,2.25563909774436,0.0,0.0,1.42857142857143,0.0,0.966183574879227,0.0,1.78571428571429,0.0,2.12765957446809,0.0,0.0,0.0,1.5625,0.0,1.47058823529412,0.0,0.0,0.0,0.0,1.75438596491228,1.58730158730159,0.0,2.5,0.0,0.0,0.0,1.78571428571429,0.0,0.952380952380952,0.0,1.84331797235023,1.26582278481013,1.9047619047619,1.17647058823529,2.17391304347826
CpG_ptg000011l_8396378,3.33333333333333,0.0,0.0,1.75438596491228,2.30769230769231,0.0,0.0,1.40845070422535,0.0,0.961538461538462,0.0,1.85185185185185,1.25786163522013,2.08333333333333,0.0,0.0,0.0,0.0,0.0,1.44927536231884,0.0,0.0,0.0,0.0,0.943396226415094,1.61290322580645,0.0,2.7027027027027,0.0,0.0,0.0,1.85185185185185,0.0,1.98019801980198,2.22222222222222,1.85758513931889,1.33333333333333,2.02020202020202,1.21951219512195,2.38095238095238
CpG_ptg000011l_8396383,3.27868852459016,0.0,0.0,1.78571428571429,2.25563909774436,0.0,0.0,1.36986301369863,0.0,0.985221674876847,0.0,1.81818181818182,0.0,2.12765957446809,0.0,0.0,0.0,0.0,0.0,1.42857142857143,0.0,0.0,0.0,0.0,1.85185185185185,1.58730158730159,0.0,2.77777777777778,0.0,0.0,0.0,1.75438596491228,0.0,2.02020202020202,0.0,1.66163141993958,1.31578947368421,2.04081632653061,1.20481927710843,2.38095238095238
CpG_ptg000011l_8396440,3.84615384615385,2.22222222222222,2.17391304347826,0.0,0.99009900990099,0.0,2.27272727272727,3.44827586206897,0.0,1.14942528735632,0.0,1.92307692307692,0.0,0.0,0.0,4.34782608695652,0.0,0.0,0.0,1.61290322580645,0.0,0.0,0.0,0.0,1.11111111111111,3.38983050847458,0.0,3.84615384615385,0.0,0.0,0.0,0.0,0.0,1.26582278481013,0.0,2.23463687150838,1.78571428571429,1.2987012987013,1.49253731343284,0.0
CpG_ptg000011l_8396448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12359550561798,1.21212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96078431372549,0.0,0.0,0.0
CpG_ptg000011l_967726,3.2258064516129,2.27272727272727,4.54545454545455,3.7037037037037,0.0,7.69230769230769,0.0,0.0,0.0,4.6875,0.0,6.66666666666667,1.78571428571429,22.2222222222222,4.76190476190476,12.5,6.66666666666667,0.0,3.84615384615385,11.6279069767442,0.0,4.76190476190476,12.5,30.4347826086957,0.0,4.8780487804878,25.0,0.0,0.0,5.40540540540541,5.0,17.6470588235294,35.4838709677419,3.77358490566038,25.0,22.2222222222222,5.55555555555556,20.3703703703704,2.4390243902439,4.0
CpG_ptg000011l_967757,4.16666666666667,0.0,0.0,0.0,0.0,4.34782608695652,0.0,0.0,0.0,1.61290322580645,0.0,0.0,2.04081632653061,12.0,8.10810810810811,0.0,0.0,4.76190476190476,0.0,5.0,0.0,0.0,0.0,19.047619047619,0.0,3.125,25.0,0.0,0.0,3.33333333333333,5.26315789473684,4.0,23.8095238095238,2.5,12.8205128205128,0.0,0.0,11.3636363636364,0.0,0.0
CpG_ptg000012l_15244520,12.5,0.0,0.0,0.0,0.0,15.7894736842105,0.0,0.0,0.0,0.0,18.75,0.0,18.1818181818182,3.7037037037037,3.44827586206897,0.0,1.63265306122449,11.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26315789473684,0.0,0.0,8.0,0.0,18.75,0.0,16.6666666666667,0.0,13.5135135135135,0.0,0.0,16.1290322580645,11.1111111111111,0.0
CpG_ptg000012l_8046972,0.0,14.2857142857143,0.0,4.54545454545455,0.0,0.0,0.0,0.0,0.0,1.92307692307692,0.0,0.0,2.77777777777778,4.54545454545455,0.0,0.0,0.0,4.16666666666667,0.0,0.0,16.6666666666667,4.76190476190476,0.0,13.6363636363636,0.0,4.76190476190476,0.0,0.0,3.125,3.125,0.0,6.66666666666667,5.88235294117647,2.38095238095238,6.25,0.0,11.5384615384615,0.0,0.0,0.0
CpG_ptg000012l_8046973,5.0,9.375,11.1111111111111,4.76190476190476,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.63157894736842,10.5263157894737,2.85714285714286,0.0,0.0,7.69230769230769,0.0,0.0,0.0,0.0,0.0,15.3846153846154,18.1818181818182,0.0,0.0,0.0,15.3846153846154,5.0,0.0,0.0,13.3333333333333,2.04081632653061,13.6363636363636,8.33333333333333,12.0,10.0,9.67741935483871,0.0
CpG_ptg000012l_8046997,19.2307692307692,9.67741935483871,0.0,4.54545454545455,0.0,16.6666666666667,12.5,0.0,0.0,2.27272727272727,11.5384615384615,20.0,26.4705882352941,27.2727272727273,0.0,0.0,0.0,18.1818181818182,6.25,3.03030303030303,21.0526315789474,5.88235294117647,0.0,13.6363636363636,0.0,0.0,0.0,22.2222222222222,3.33333333333333,10.7142857142857,19.3548387096774,5.12820512820513,6.25,20.0,16.6666666666667,6.66666666666667,22.7272727272727,19.047619047619,23.0769230769231,0.0
CpG_ptg000012l_8047014,20.0,3.57142857142857,0.0,5.26315789473684,0.0,23.0769230769231,7.40740740740741,0.0,0.0,2.5,4.54545454545455,27.2727272727273,24.1379310344828,11.1111111111111,0.0,0.0,3.57142857142857,4.76190476190476,5.88235294117647,3.84615384615385,20.0,6.25,0.0,10.0,0.0,0.0,0.0,18.75,3.7037037037037,3.84615384615385,21.4285714285714,3.57142857142857,6.25,17.1428571428571,21.4285714285714,6.66666666666667,15.7894736842105,17.6470588235294,18.9189189189189,0.0
CpG_ptg000012l_8047034,17.3913043478261,0.0,0.0,6.66666666666667,0.0,20.8333333333333,9.09090909090909,0.0,0.0,0.0,4.76190476190476,15.7894736842105,20.0,6.66666666666667,0.0,5.88235294117647,0.0,10.5263157894737,6.25,0.0,26.3157894736842,6.25,0.0,11.1111111111111,0.0,5.26315789473684,5.55555555555556,18.75,4.16666666666667,8.69565217391304,24.0,13.0434782608696,6.66666666666667,17.2413793103448,27.2727272727273,7.14285714285714,20.0,17.6470588235294,9.67741935483871,0.0
CpG_ptg000012l_8971701,4.76190476190476,52.1739130434783,0.0,0.0,0.0,7.40740740740741,13.6363636363636,30.7692307692308,0.0,14.2857142857143,33.3333333333333,21.7391304347826,20.0,21.0526315789474,46.6666666666667,0.0,14.1304347826087,53.3333333333333,26.6666666666667,44.4444444444444,28.5714285714286,0.0,0.0,0.0,0.0,66.6666666666667,0.0,8.33333333333333,56.25,27.2727272727273,8.33333333333333,0.0,19.047619047619,15.0,25.8064516129032,0.0,44.4444444444444,29.4117647058824,38.0952380952381,40.9090909090909
CpG_ptg000012l_8971712,12.0,68.1818181818182,0.0,0.0,0.0,7.14285714285714,18.5185185185185,38.4615384615385,0.0,15.3846153846154,29.0322580645161,20.0,31.5789473684211,21.7391304347826,57.1428571428571,0.0,22.3404255319149,57.1428571428571,29.4117647058824,44.4444444444444,33.3333333333333,0.0,0.0,0.0,0.0,60.0,0.0,8.69565217391304,65.0,27.2727272727273,10.7142857142857,0.0,22.7272727272727,27.2727272727273,25.0,0.0,42.8571428571429,22.2222222222222,34.7826086956522,40.9090909090909
CpG_ptg000012l_8971727,4.16666666666667,45.8333333333333,0.0,0.0,0.0,3.2258064516129,2.94117647058824,35.7142857142857,0.0,16.6666666666667,5.71428571428571,6.06060606060606,28.5714285714286,4.34782608695652,35.7142857142857,0.0,14.5833333333333,20.0,15.0,15.0,18.75,0.0,0.0,0.0,0.0,38.0952380952381,0.0,8.0,52.1739130434783,30.7692307692308,6.25,0.0,16.6666666666667,4.54545454545455,13.3333333333333,0.0,33.3333333333333,21.0526315789474,4.54545454545455,33.3333333333333
CpG_ptg000012l_8971736,0.0,15.3846153846154,0.0,0.0,0.0,0.0,5.12820512820513,7.14285714285714,0.0,12.1212121212121,2.85714285714286,0.0,16.6666666666667,0.0,37.5,0.0,13.8888888888889,11.7647058823529,14.2857142857143,15.0,11.1111111111111,0.0,0.0,0.0,0.0,22.7272727272727,0.0,8.0,8.33333333333333,15.3846153846154,6.06060606060606,0.0,7.69230769230769,7.40740740740741,0.0,0.0,22.7272727272727,4.76190476190476,7.14285714285714,20.8333333333333
CpG_ptg000012l_8971785,3.44827586206897,11.5384615384615,0.0,0.0,0.0,0.0,0.0,15.3846153846154,0.0,8.0,0.0,0.0,7.14285714285714,0.0,33.3333333333333,0.0,10.1694915254237,0.0,13.6363636363636,6.25,5.26315789473684,0.0,0.0,0.0,0.0,15.7894736842105,0.0,4.54545454545455,3.57142857142857,16.6666666666667,5.40540540540541,0.0,7.69230769230769,3.84615384615385,0.0,0.0,8.33333333333333,0.0,0.0,9.09090909090909
CpG_ptg000015l_2160436,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66666666666667,5.55555555555556,0.0,0.0,0.0,3.44827586206897,0.0,11.1111111111111,0.0,0.0,0.0,8.0,0.0,12.5,0.0,16.6666666666667,5.0,0.0,0.0
CpG_ptg000015l_6211631,7.40740740740741,3.33333333333333,8.69565217391304,4.34782608695652,12.1212121212121,6.89655172413793,20.8333333333333,5.55555555555556,4.54545454545455,5.88235294117647,18.75,17.3913043478261,0.0,18.1818181818182,4.34782608695652,0.0,12.5,0.0,11.1111111111111,0.0,0.0,8.0,10.5263157894737,0.0,0.0,0.0,0.0,6.25,6.89655172413793,9.09090909090909,3.84615384615385,0.0,12.0,0.0,16.6666666666667,23.5294117647059,9.52380952380952,3.03030303030303,0.0,6.66666666666667
